Formula,shap_R_16,shap_R_14,shap_R_35,shap_R_17,shap_R_11,shap_R_33,shap_R_12,shap_R_13,shap_R_22,shap_R_31,shap_R_32,shap_R_20,shap_R_28,shap_R_19,shap_R_64,shap_R_29,shap_R_09,shap_R_25,shap_R_36,shap_R_30,shap_R_62,shap_R_26,shap_R_66,shap_R_58,shap_R_68
B0.033C0.131Hf0.121N0.391Nb0.011Ta0.139Ti0.173,-652.7480193786756,19.746575443944092,84.5816926027953,16.631487300164576,8.541857890845575,-6.07255460394572,-2.799357515144688,-2.856243853649667,10.078040511514395,2.8258184298709543,2.1622313004213862,-1.4486301107253468,1.3362186412345807,1.9188122950120212,-0.5785433564198788,-1.8333451587019198,0.2911043174936165,0.9836957744759107,0.48295237411382913,1.1720148142435558,1.7413133756416415,-1.4769585136237369,0.11222977219569338,-0.6857194614085992,-0.17094742231837665
B0.116C0.274N0.188Ta0.019Zr0.403,-58.66436471151294,226.89900698305024,-41.986953297666375,28.840381840415088,-16.601678334844532,-9.563478243082258,-7.175594431250979,5.2703367121337,-3.4757661833858493,-9.621390968871548,4.817407898487567,-1.9603008209453514,1.3529995486893145,-4.262124934628492,-1.7087959273114883,1.2981534199884897,-0.7191599500540596,0.45119514692650176,-0.003421332389645839,-1.2548890590495214,-0.06474083388730068,0.2054647070328366,-0.9001379637528069,-2.4332576874790286,-0.703913951731614
B0.332C0.153N0.127Nb0.049Ta0.325Zr0.014,7.618291102509041,3.9785814678835467,191.2089267231622,20.615534670547312,75.92217298150378,12.971280263565994,-1.9093318004758,4.665315870168113,-2.913541014891006,-1.2513395301639045,3.1286385357418394,-1.9045204452504536,1.7565852017148071,-1.1515138454382712,-0.7493751404033253,-0.028181630676250066,-0.6102080334264954,0.9279995097649906,0.6120961066442757,0.045536929578995765,-0.5196994188456968,-0.06436473042722217,0.09723228947352353,-0.25350694406488866,1.0933346770185917
B0.073C0.056Hf0.416Nb0.121Si0.042Ta0.066Zr0.226,223.42202605852938,-74.13166874138643,-38.36640017898078,37.17662976730847,-28.685059816473466,7.644868283420514,-2.547191868802933,9.839764157452882,13.724031313818415,7.017778189610739,1.1014883689449328,8.950219164231495,4.905860216386972,3.7610225039167595,-0.5029808855026203,0.9403000224794331,1.5915394229767414,-0.5907614144884105,0.043890441058686745,-0.8639261810423763,0.19521809733680556,0.44088304060077066,-0.0785988879449103,-0.5365292264174815,-0.23286601172137306
B0.102C0.016Hf0.024N0.277Nb0.137Ta0.093Zr0.351,-430.0289827935174,-64.3186072388876,-28.019110585749907,18.745525887004998,-15.45732217620614,9.15724043290926,-0.5509006422237848,5.733421172773099,-2.9690852120084243,-4.028305139906724,2.2387153356605713,-1.0108945064105848,1.6186294212848116,1.5689977827683506,-0.035926010432913796,9.112926791880339,-1.1823612713604983,1.3289987336936566,0.8910462419973759,-0.406911516900334,0.12799647607672854,4.666974668681471,0.7540521919959302,0.4384920121193883,1.0099207842030151
B0.053C0.146Hf0.030N0.043Nb0.223Ta0.035Zr0.470,193.97117240084748,12.299478207295142,-43.21973780521783,36.35664651756393,-26.002704991558492,12.023646707626533,3.165405035381841,6.075526742696857,-0.7472697927746024,-8.611992987468168,4.67829733701115,-0.3880120870072806,4.245469274266975,-1.374964641014014,-0.715157932370518,0.9389525351790412,-0.5070495264838129,0.8384086402743488,-0.48261418175176507,-1.6998365318875566,-0.5303843386241545,0.41206430334431465,0.25893962779428165,1.7647443459132666,-0.4583776427689805
B0.230Hf0.388N0.117Nb0.018Si0.027Ta0.073Ti0.134Zr0.012,13.57407680948669,-88.33661057051074,-47.61948615198905,38.81352001509455,-30.39194578505758,-12.197148417437342,-6.772348183932236,-2.8667142229244518,-7.854923995346355,0.9790033213673016,6.628940321277908,-0.7306279810780083,2.0848230170664053,3.8250697642105442,-0.6124802362521663,-0.8208208544883066,4.574660412028739,-0.8653644402945225,0.95994200284351,0.29271363931181893,-0.10474402353904128,-0.0019768172285619806,-0.5009265436508497,-0.23663756483579224,-0.3794299518950921
Hf0.354N0.418Nb0.028Si0.070Ta0.015Zr0.114,-731.1375928582634,-56.53749655092112,-40.651817813054286,14.790350883658723,-16.587868583118926,-8.658266269035643,-4.243368178013734,3.6583375750065126,-6.280367370153908,-5.651550725529088,0.9513587166025611,0.24538762041939982,1.7596453432685004,0.1429101824372053,0.3519525509150288,-0.9537860058055524,1.36260723112377,-0.5878887212246034,-1.3925109316696016,0.7691010538977523,-0.1566996759727528,-0.7304057697330152,2.262473565501664,-0.09062770110599111,-0.5667660619524651
B0.205C0.018Hf0.460N0.018Nb0.035Ta0.108Ti0.046Zr0.110,222.17730181756468,-86.43643632788411,-44.078002088723494,51.218709347042484,-28.133541401276155,-4.118266615951737,-9.931079211820935,9.836592288466072,7.984589413918845,3.545414002318638,3.933727378594766,4.129234822711204,4.095137888243191,4.738994523081862,-0.5463451923946185,-0.08441303441646134,1.605937265722343,0.7281836934636683,0.6836983635689858,-1.2503483445246524,0.6519257625006516,0.47893651882199995,0.2109779599776862,0.641934776250596,0.5345259051460941
C0.113Hf0.315Nb0.013Ta0.272Ti0.049Zr0.239,221.14665519228214,-40.29644243834267,164.37569476843606,32.51556599659743,62.66746454276488,-5.983511471764122,-4.069353456610698,5.307947066243257,9.367022186315511,5.428492237370948,3.538345363659378,0.27208739694199957,0.9510428155715281,3.198653419628013,-0.0887204361161226,1.0787969110512368,1.3227570850895551,0.6669263265317774,-0.29781193726656807,0.5727333111074161,-0.7454545363308734,0.4012118949715,0.24704456366582153,-0.06602997318380528,-0.5592359550205968
B0.318C0.023Hf0.077N0.045Nb0.012Si0.059Ta0.382Ti0.037Zr0.048,197.04403043597,-65.00349733855295,-21.393632292019106,31.571336442874614,95.44110620885164,10.278585956598468,-5.227755284025888,5.003206528009579,-2.5296175641439573,0.6675268389715645,3.6766981195634014,-2.642436081133966,3.0852608402999686,2.813093828997518,-0.5461664153453462,-0.2843760939485609,0.5202416507134086,-0.373284607257782,1.4892474425486417,-0.03686504572843674,1.2748438872345842,0.6352666093440278,-0.5997661148019976,-0.586032561887689,-0.22111585756909
N0.013Nb0.015Si0.038Ta0.275Ti0.263Zr0.396,206.52392710002155,-82.27918387713962,-55.89346722153787,33.16270946744818,48.82955132752894,-3.9969576012455392,-6.910834621506852,-7.367126551394148,-3.7789178990164727,-9.12679649365095,-3.7586188733701213,-5.226381209337344,-15.478343583861534,-2.9867278293796793,-0.5737775388041852,-0.6352516166880305,-1.2493387679369892,0.6627526856127128,-0.6439661904350441,0.4135929250439312,-0.1446967301992073,0.432470444055765,0.7665460039618144,0.14876324537143,-0.23488730854422377
B0.118C0.200Hf0.027N0.020Nb0.088Si0.021Ta0.158Ti0.208Zr0.160,208.85730686749443,59.95662941126788,133.01385246258826,25.72112757372617,12.169306900721562,8.948694099372407,-2.6525123799684014,-4.905029659470251,-0.9653923066258095,-5.031594769766796,-0.4603875251580021,-2.222247665026948,-1.5056134391117928,0.287145468225655,-0.8014744823551565,0.8933005629200741,-0.43974429959277955,0.36928888700332996,0.7238445130882036,-1.645918308938919,-1.6106446368241802,1.1395750331758492,-0.5284165108236311,-1.6368282388387068,-0.5702749601349556
B0.333C0.112Hf0.163Nb0.067Si0.049Ta0.203Ti0.051Zr0.021,226.41899641416038,-41.584220694645175,145.04368108369928,26.203679641188128,21.397690888438987,11.562815268430002,-3.1045342543598538,5.944154300372939,7.0375948752934825,4.897218574670604,3.3454623425277674,1.6134294565549305,2.371411915820679,2.5824950392642836,-0.2740476176657946,-0.24218351374777825,0.3467250854115628,-0.5437916400219258,0.7942465469472079,0.16065408189551367,-0.5978015358915648,-0.1329917297131909,-0.1607884783156896,0.3308891906982372,-0.6044058738790923
B0.050C0.135Hf0.103Nb0.070Si0.052Ti0.236Zr0.355,211.11226185410416,-10.2058727045906,-55.066683339364346,34.492194369114465,-28.391837176119793,-14.289999110843201,-8.374013778617256,-9.818683289279413,12.022542597884279,5.790522506281482,-4.256821634061437,-1.5993752103136463,-16.71382928841301,-2.0312064207132687,-0.5956168181876706,1.1539022411273057,-0.5272572918524846,-0.4891926806393689,-0.758348293884936,-1.2537894534428724,-0.5479160027034198,-0.17681542925478655,0.2933614725416699,0.11550530231323426,-0.5008917713277447
B0.167C0.139Hf0.182N0.097Si0.135Ta0.169Ti0.111,23.745555680853464,-5.981537105937891,140.75580813147573,-0.7130830504412471,22.58957597969713,-10.16624319980438,-4.2877945608357475,-2.294848321227908,9.990708186823799,4.514404422057523,3.2661464141249192,-1.3841098152851734,1.717670764473146,2.186339286155455,-0.12780060767963355,-0.43671192566450495,0.28964793897626095,-1.5322007187524136,0.6201785984137507,0.6047744061239735,-0.7172510164668389,-0.4212647031630078,0.12833980232204584,-0.3714516778954266,0.2717530586340503
B0.042N0.059Nb0.093Si0.025Ta0.177Ti0.063Zr0.542,152.32004553560046,-87.49091601502637,-54.07521519836772,29.9954159864688,15.306976183499213,17.533933916439562,-4.857093093517031,3.676269993306748,-4.0053237335673915,-10.106141705137203,-2.7174557756392455,-3.354584335043839,-0.8911344170909735,-2.432236964513484,-0.71146870318475,-0.6090529193335616,-0.5671333834783497,0.5546527415334052,0.20568898559907817,-0.5252906885868155,-0.13174568495484307,0.42609534648481956,0.29657401773089404,0.21566908843133553,-0.003829476126792318
B0.017C0.039Hf0.097N0.102Si0.117Ti0.052Zr0.577,-0.9491181961225623,-87.9675409127467,-53.39615677946419,15.898342835923009,-36.436337256340565,-16.406705176804298,-8.278166520740102,5.139506439385445,-5.812019125524354,-8.46910063435871,-15.703138033852941,-2.3449693389154844,-1.9222302645670573,-1.9596236206966793,0.3898488546778662,0.93511388338472,-2.7346655314063306,-0.9999661591708519,-0.49212369818687407,-0.14940351617058184,-0.27622371527886197,-0.48041661344370207,-0.1115662401524029,-0.2603720992528184,0.33388099955407724
B0.189C0.185Hf0.356Nb0.184Si0.058Zr0.028,236.61071534826198,49.66195053506997,-49.648648071819515,35.250778309435006,-20.58605962933502,-9.419846507552023,3.0128674707569805,7.964184931489437,19.60257828700491,6.673767466232214,3.6608004511963137,8.574947892672231,4.770493586765265,-1.6766740936042848,-0.26208036807528035,0.5649747701904513,1.1511498377515061,-1.6480162089548755,-0.41325532873656523,0.5159551423713322,-0.721583955526362,-0.2144033189506521,0.6095826921737088,-0.21502151918764367,-0.1343350042257561
N0.455Nb0.040Ta0.012Ti0.023Zr0.469,-783.1930759570711,-57.63288540362222,-37.593241457492105,19.101936845774276,-18.692209307309174,-8.864264507194791,-4.1548813571992405,3.254537493848476,-5.859450366399033,-6.030506639426071,2.4706560005587272,-1.980899229565054,0.15676468731777604,-1.1713511377035624,-0.0886473296214538,-0.9920928523396648,-1.055988437219664,0.4287283496889642,-1.592785054170561,0.895598002007,2.086508769237239,0.4152654668817446,3.142909325151204,-0.20812543231066818,-0.21992575744218865
B0.206C0.039Hf0.010N0.078Si0.229Ta0.174Ti0.013Zr0.251,93.8989151179473,-84.16017246131975,-44.43312943178695,-40.67776517858456,21.89031244489202,-16.678687084389605,-6.461479687686298,5.590768464392496,-4.693593409641366,-5.547220487557388,-10.792027596981116,-1.8288706308408254,1.0766225943926597,-1.6191359453702696,-0.36009550571440274,0.830869606212303,-0.8490064583556677,0.2336106932287347,2.8456144183860963,-0.7037583233883865,-0.2520049177113328,0.780990115286389,-0.03127244041868098,0.27918119309351214,-0.314728909416901
C0.261N0.111Nb0.248Si0.022Ta0.168Ti0.190,47.59815351646462,141.71892596817378,146.16294978852488,19.870695041203053,13.122125537079551,16.495872478537596,4.658345480845271,-3.605753010738445,-3.2127119059670535,6.016889144426449,3.2009451575758234,-1.6996444549997212,1.488840972684852,-4.652762840182643,0.37786890531940337,-0.6688188749279095,-0.6615521080180772,1.2367034916960846,-0.18667025536250484,0.9733873959278169,-0.5147499222217481,-0.48156393748456205,0.07609923833109976,1.3324086880898443,-0.31280373607188816
B0.287C0.043Hf0.034N0.137Nb0.111Si0.085Ti0.109Zr0.194,-71.35938982982965,-84.1006775202459,-48.96355610957937,30.769824566240754,-38.68712289692559,-15.369608860950514,-2.41491437814879,-3.5968235165051206,-5.210886957263326,-3.740497722295725,-9.71939765198657,-0.719034489500874,-0.8833607188129137,-1.35170363084222,-0.31687049645144205,1.3868195902561138,-2.4668653307329764,-0.21173735314376838,-0.6535338311943597,-0.7023618491398593,0.014130759177157198,-0.4300482797121458,0.09477487826929445,-0.02702338151946078,-0.3435303473746951
Hf0.034Nb0.101Si0.268Ta0.035Ti0.073Zr0.489,206.449359603632,-96.60224921383221,-53.209638835712425,-72.12060745089289,-36.78384842049455,-16.612130017831948,-7.935952916059417,1.9483506647245767,-7.876345417278713,4.691361881002644,-12.674743602697031,-2.9305190498062945,-2.0550806406925273,-1.8179958908912557,-0.5479240673391855,-0.635110714177166,-0.7879323212967906,-0.6939603846116552,-0.8368775082815509,0.44695154404347337,-0.10729371995611316,0.6219197142282408,0.3100879159289017,0.3199297804723476,-0.2777017002687614
B0.021C0.213N0.087Nb0.013Si0.184Ta0.134Ti0.114Zr0.236,50.96837758820562,107.31959995841386,128.6963407269791,-26.764567664791386,7.854792408947093,-9.179854356553722,-5.918695154311907,-1.460079298253242,-2.718118528939808,-7.22758622421,-8.9435589529459,-1.7288212466921264,-1.7527319615553596,-5.330075222272062,-1.412424902794639,0.9325699150421003,-0.8580525825727385,0.6918411578483787,0.10260512469775185,0.36266804560967114,-1.162441863870084,0.8380849330378092,-0.42331697299277166,-0.15462513959842758,-1.1635411828008961
B0.126Hf0.106N0.125Nb0.222Si0.122Ti0.188Zr0.111,-25.865948985457603,-90.9407695014257,-50.96820029811975,13.394373855166673,-37.56112545039654,-15.834738794093465,-0.45745782851757394,-8.228636604044832,-7.459288583422705,-3.8481209236542906,-12.500836248878185,2.9746333131494054,-1.864339836853522,-1.8225829931392439,-0.3778678303550149,-0.8379161048880572,-1.7636628430035783,-0.8540766655296854,-0.6707225545868348,-0.416446801395336,-0.09078994947725832,-0.33576510780035146,0.21124537298131962,0.05490248959909769,0.6814243084685335
B0.132C0.064N0.410Nb0.012Si0.232Ti0.043Zr0.107,-692.4357331432682,-47.700271444873984,-41.8942096646604,-23.44885913820191,-19.343516252510902,-8.950931701595568,-4.377519348660233,3.114942726982436,-6.552777979099512,-4.826727402485165,-3.7447570742856335,-1.6824897905699245,1.0781660359143213,-1.5799380782038823,-0.7213702982294704,1.549617177944699,-1.4347131955628551,0.7028914736633591,-1.6986696257876812,-1.096375953544135,1.3255866467201123,-0.7938562074884408,1.696134324074495,-0.3144907545840019,0.036540465637485586
B0.088Hf0.022Nb0.563Si0.140Ta0.057Zr0.130,247.31444972960358,-79.63737016270794,-41.92334611046591,20.83056957121066,-29.483984451079827,28.990411284847294,34.72141562462969,9.885692564688469,-4.1982447768764715,5.794951956905033,-3.779542177887118,1.0269666382658513,4.56317816704277,-1.2849692209956707,-0.19457279378675651,-0.8461498632573168,-0.5981810843864638,-0.049204165017690996,0.0914116309549044,-0.24385080587002259,0.20566859386192435,0.3196215571857552,0.3657181767005401,-0.18975121606015893,0.45838275295087777
B0.304C0.018Hf0.018N0.017Nb0.530Si0.077Ti0.037,237.51553154738644,-82.74899118138555,-45.54354020219866,41.63656602365235,-26.29479215328954,-18.53508334583304,37.85088539430084,9.752141271006275,-6.170190810253443,6.831003026196973,3.9108794647145184,0.6867955221115463,5.3222776305084105,-1.5232111632598002,2.4249571887050836,-0.6789245587934207,-0.851249406890554,-0.018827233468861417,-0.42647567630031574,0.8291081080892745,0.28660902461587856,-0.28716189390004443,-0.24113016283654762,0.3906419143098943,0.22081030937752882
B0.679C0.046Hf0.034N0.026Nb0.148Si0.017Ta0.010Ti0.025Zr0.015,219.38170501314437,-85.00980965323407,-47.46909694931442,47.77709732360387,-32.184024260429446,-17.154305266048762,-3.398220046408446,7.931549249749038,-6.2369315521620505,5.942665319388221,3.6721764204885665,-4.500811547784971,4.863615739846088,-2.5272580094469754,-0.47439601007020116,-0.37673080715186874,-0.9034776793914463,0.7470592878193028,0.38684783747208723,-0.35596502540625485,-0.014411015161554259,-0.3297508922934589,-0.137595546224871,-0.483044416863207,-0.377408754437371
B0.033N0.471Nb0.100Si0.018Ti0.082Zr0.296,-819.3062779413692,-54.683143084850656,-36.66682949435823,18.923071967997767,-17.514950854648117,-8.91811012985396,-2.8683066427723185,0.08073906046020998,-6.040174488476948,-5.885111274452501,0.8436213904688168,-1.9553492062337174,0.31360200350158074,-1.1069793409555804,-1.1491365266751965,-1.04793838006289,-1.0654123368327626,0.42789869397399577,-1.928992063541902,-0.7413934503641556,-1.1718485453886511,-0.35684548357174717,3.9720456606951386,-0.323166417934219,-0.16793374793889024
B0.107C0.201Hf0.283Nb0.020Ta0.220Ti0.071Zr0.099,233.19755892885235,108.45439260881321,167.78013874950577,31.466699465426323,14.812033072601064,1.0279829530920563,-4.067890201232567,2.9067090325422407,7.266937350078567,6.6077630748815706,5.110419808413745,-0.6783819510802457,1.0374343852978012,9.104674850344326,-0.8322759180600118,0.7233704193259308,0.6514189423823823,1.1502213880376027,0.4576701455369958,-1.2509147272476546,0.5553221363983155,0.5811252177486244,-0.5765020429564014,-0.6573832102396946,-1.1871514592105166
C0.021Hf0.281N0.019Nb0.150Si0.322Ta0.047Ti0.101Zr0.059,211.31493318490874,-85.64338898698564,-48.91326028986256,-88.44394265256722,-34.790380126809616,16.98641422821348,-1.8119391462391263,-0.17607152447234387,0.6945181648776538,0.917346469813595,-5.177046028246388,4.616648613765838,0.6801555567477997,1.3346216867060288,-0.7973890287752521,-0.40263235577190953,1.236419434774014,-2.1569847405591767,-0.8837712035117733,0.5319804795423749,-0.3785878951065569,-0.2649694405662283,0.2243907336030016,0.2563461741335679,0.015090958819197807
